product name,category,review,rating,cleaned_reviews,sentiment_score,sentiment_label
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Barangnya sesuai deskripsi,5,barang sesuai deskripsi,-1,negative
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"mantap dah,barang masih segel,bisa jadi langganan",5,mantap deh barang segel langgan,7,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Amanah sesuai catatan Mantaaap jiwa jadi langganan ini pastinya 👍👍😎 Pertahankan Kualitas dan kepercayaan.,5,amanah sesuai catat mantap jiwa langgan pasti tahan kualitas percaya,23,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"mantap, barangnya ori, cepet nyampe, harga termurah pula dibanding seller lain, mantap deh pokoknya",5,mantap barang orisinal cepat harga murah banding seller mantap deh pokok,17,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"so far so good, namanya samsung kualitas gabisa dibandingin sm mito apalagi miyako...soalnya ini hp bukan rice cooker.",5,sok far sok good nama samsung kualitas dibandingin mito miyako hp rice cooker,9,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang sesuai pesenan..,5,barang sesuai sen,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"barang masih segel, stiker imei lengkap, spesifikasi sesuai. mantap semoga awet",5,barang segel stiker imei lengkap spesifikasi sesuai mantap moga awet,15,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Barang segel dan seller responsif. Next order lagi disini,5,barang segel seller responsif next order,-2,negative
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang datang dengan aman. tq min,5,barang aman tq min,4,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,garansi masih panjang. barang mulus. like new. kayak baru,5,garansi barang mulus like new kayak,-4,negative
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Produk bagus, packing super rapi.",5,produk bagus packing super rapi,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Unit flash sale = unit repack yang sudah diaktivasi, Punya saya aktivasi sudah 5 harian. Tapi saya bandingkan sama unit yg non flash sale sih gak ada yang diganti alias a... ",5,unit flash sale unit repack diaktivasi aktivasi hari banding unit non flash sale sih ganti alias a,-10,negative
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"barang ori, pengiriman cepet juga, seller fast respon, yg paling penting harga sangat bersaing jgn lupa jg tokonya bintang 5, pokoknya recommended. terima kasih yaa, sang... ",5,barang orisinal kirim cepat seller fast respon harga saing lupa toko bintang pokok recommended terima kasih ya sang,15,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"barang sesuai ekspektasi, semoga awet. terima kasih tokopedia, terima kasih seller.",5,barang sesuai ekspektasi moga awet terima kasih tokopedia terima kasih seller,14,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang masih segel aman pengiriman cepat sekali,5,barang segel aman kirim cepat,2,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"ok, fast, recommended seller",5,ok fast recommended seller,4,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Pak polisi bilang stop Tapi lampu hijau sudah menyala ————-tjakeep————- Disini barangnya emang top Penjualnya pun amanah,5,polisi bilang stop lampu hijau nyala barang top jual amanah,18,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Barang ori, packing aman bgt bubble wrapnya tebel. penjualnya juga responsif dan baik bgt, minta tolong dibikinin kartu ucapan, bener2 niat sampe didesign.. Baru pertama... ",5,barang orisinal packing aman banget bubble wrapnya tebal jual responsif banget tolong dibikinin kartu ucap niat didesign,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,makasih gan..,5,terima kasih gan,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"so far oke barang nya. garansinya jelas. sudah pakai 3 hari. untuk seller oke juga, cukup responsif. kurir juga oke, tiba tepat waktu.",5,sok far oke barang nya garansi pakai seller oke responsif kurir oke,6,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"barang resmi, respond seller cepat",5,barang resmi respond seller cepat,2,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Produk berkualitas dari Samsung dengan harga special! Packaging baik dan pengiriman cepat. Recommended seller!,5,produk kualitas samsung harga special packaging kirim cepat recommended seller,16,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Pengiriman cepat, barang original",5,kirim cepat barang original,2,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"top pelayanan dan barang langsung mendarat, sayang tapi GK di kasih bonus hehe rekomen jangan ragu lagi",5,top layan barang langsung darat sayang kasih bonus hehe rekomen ragu,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Masih Tersegel semua mantapss sih original ini,5,segel mantaps sih original,0,neutral
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"recommend bgt, harga miring barang juga masih baru walaupun repack",5,recommend banget harga miring barang repack,0,neutral
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,mantap banget pokok,5,mantap banget pokok,6,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,paket baik alhamdulillah.. harganya lebih murah dibanding toko lain,5,paket alhamdulillah harga murah banding toko,13,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Mantap,5,mantap,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,lumayan oke jugak,4,lumayan oke,1,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"brg sesuai dg pesanan , cepat sampai dan penjualnya ramah",5,bareng sesuai pesan cepat jual ramah,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"mantap barang bagus, packing rapih, tokonya bagi saya TERLALU & SANGAT SANGAT RECOMMENDED UNTUK SAYA YANG BUTUH terimakasih",5,mantap barang bagus packing rapi toko recommended butuh terimakasih,4,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang save original keren si testimoni nya diambil pake kamera hp nya goodluck,5,barang save original keren sih testimoni nya ambil pakai kamera hp nya goodluck,-2,negative
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,bagus memuaskan,5,bagus muas,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,mantap pokoknya...udah 2x beli dsni...👍,5,mantap pokok beli,4,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"barang msh segel dan ok,,cma saya mau tanya kartu garansi nya ada di mana ya",5,barang segel ok kartu garansi nya ya,8,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"keren banget, sehari sampe, untuk packing nya aman",5,keren banget hari packing nya aman,1,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,thanks,5,thanks,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Mantaaappp. Terbaiiiikkk 👍🏻👍🏻👍🏻,5,mantap terbaiiiik,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"gk ngerti lagi.. pertama kali saya beli hp di olshop. yg lebih bikin tenangnya adalah admin nya informatif bgt, udh gitu ternyata barangnya nyampe nya cepet bgt.. thanks.... ",5,erti kali beli hp olshop bikin tenang admin nya informatif banget barang nya cepat banget thanks,8,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Produk sesuai deskripsi, harga, pelayanan dan pengiriman terbaik. Semoga Awet. Terima Kasih",5,produk sesuai deskripsi harga layan kirim baik moga awet terima kasih,17,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang tidak ada masalah setelah 2 mggu pemakaian.. respon seller juga cepat. packing aman. pengiriman dan proses cepat... mantap,5,barang mggu pakai respon seller cepat packing aman kirim proses cepat mantap,10,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"sampai dengan selamat, pengiriman juga cepet. baru uji coba 24 jam semoga lancar jaya. makasih banyak 👍",5,selamat kirim cepat uji coba jam moga lancar jaya terima kasih,19,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,awalnya agak ragu ternyata aman,5,ragu aman,-3,negative
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Barang ory, msh segel, pengiriman ceppat",5,barang ory segel kirim ceppat,2,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,terimakasih banyak kaaaak,5,terimakasih kaaaak,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang nya masih di segel dan bagus cuma pengiriman nya lama sia² bayar lebih pengiriman nya jeda waktunya sama kek order gratis ongkirr,5,barang nya segel bagus kirim nya bayar kirim nya jeda kayak order gratis ongkir,1,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"manteb, respond cepet, gercep seller nya",5,mantap respond cepat gercep seller nya,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"packing aman, fast response, barang resmi dan garansi SEIN, harga paling murah. recommended",5,packing aman fast response barang resmi garansi sein harga murah recommended,6,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,ok,5,ok,4,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang berfungsi baik dan masih tersegel. Paket dikemas dengan sangat baikk,5,barang fungsi segel paket kemas,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"barang bagus,cuma batrai agak boros",5,barang bagus batrai boros,-7,negative
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,mantab,5,mantab,0,neutral
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"mantep lur, no cacicu udh 3x beli sini puas selalu. tp semoga aja adapter yg dijual di jikalaku maka .. ori hehe. thanks bosh",5,mantap lur no cacicu beli puas moga adapter jual jikalaku orisinal hehe thanks bosh,15,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,gabisa di foto soalnya hp nya dipake,5,foto hp nya pakai,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"barang original,, packing aman dan rapi",5,barang original packing aman rapi,1,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Mantap sekali dapet harga murah, makasih jikalaku, semoga saya betah sama samsul galaxy a54 baru nya",5,mantap harga murah terima kasih jikalaku moga betah samsul galaxy nya,13,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Bagus, barang ori",5,bagus barang orisinal,1,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"lu asik bang, barengnya oke, semoga awet",5,lu asik bang bareng oke moga awet,11,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang diterima dengan baik masih disegel pengiriman cepat juga terimakasih seller,5,barang terima segel kirim cepat terimakasih seller,9,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"ori segel, packing aman",5,orisinal segel packing aman,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,pemakaian sdh lbh dr 1 bln dan oke. smua fitur berfungsi baik.,5,pakai oke fitur fungsi,2,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Response penjual luar biasa cepat, packing aman banget, bubble nya berlapis2, kurir juga amanah.",5,response jual cepat packing aman banget bubble nya kurir amanah,7,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang sesuai dan original sein resmi indonesia.. semoga awet,5,barang sesuai original sein resmi indonesia moga awet,10,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Barangya ori 👍,5,barangya orisinal,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Pengiriman cepat sekali, siang pesan malam udah sampai",5,kirim cepat siang pesan malam,0,neutral
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"SELLER FAST RESPON PACKING AMAN, PAKE INSTAN 1JAM UDAH NYAMPE NO REBET2..  MANTEPP HARGANY miring lg .. mksh bnyak",5,seller fast respon packing aman pakai instan no mantap hargany miring terima kasih,6,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,top barang original.. terima kasih,5,top barang original terima kasih,8,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang sudah di unboxing dan proses di coba untuk unitnya semoga awet dan memang tidak ada kendala,5,barang unboxing proses coba unit moga awet kendala,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Terbaek lah,5,terbaek,0,neutral
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Mantap 👍,5,mantap,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,produk sesuai dan pengiriman cepat masih segel,5,produk sesuai kirim cepat segel,8,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang mantulll,5,barang mantul,0,neutral
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Sip mantab barangnya!,5,sip mantab barang,0,neutral
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Keren, puas belanja disni,  sejauh ini toko ini yang paling terjangkau",5,keren puas belanja toko jangkau,2,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"ORI, fast respons. Pengiriman pakai paxel next day, aman.",5,orisinal fast respons kirim pakai paxel next day aman,6,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"gak sempet video atau pict, semoga berfungsi dengan baik dan awet sampai bisa kebeli HP flagship",5,video pict moga fungsi awet kebel hp flagship,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"barang masih tersegel, sesuai dengan pesanan.mantapp",5,barang segel sesuai,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,unit ori dan berfungsi dgn baik,5,unit orisinal fungsi,-1,negative
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Puas,5,puas,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"berfungsi baik, proses kirim juga cepat, packing juga aman.",4,fungsi proses kirim cepat packing aman,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,mantappp,5,mantap,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,mantap barang ori,5,mantap barang orisinal,8,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"nicee, barang ori dan resmi dan alhamdulillah tdk ada kendala apapun, respon seller cepat dan baik. proses packing dan pengiriman cepat. makasih min.",5,nice barang orisinal resmi alhamdulillah kendala apa respon seller cepat proses packing kirim cepat terima kasih min,19,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"kualitas oke, dijamin bergaransi resmi",5,kualitas oke jamin garansi resmi,3,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Barang aman setelah 1 bulan lebih pemakaian. Garansi aktif sesuai tanggal pembelian. Seller yang responsif dan sat set,5,barang aman pakai garansi aktif sesuai tanggal beli seller responsif sat set,-3,negative
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Review Penjual: Komunikasi sangat bagus, dan prosesnya sangat cepat. Packing barangnya juga aman dengan bubble wrap & kardus. Awalnya sempat ragu kerena biasa beli of... ",5,review jual komunikasi bagus proses cepat packing barang aman bubble wrap kardus ragu rena beli of,-6,negative
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,barang tiba sesuai dengan jadwal respom penjual cepat,5,barang sesuai jadwal respom jual cepat,4,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,good. brg ori sesuai deskripsi. proses cepat.,5,good bareng orisinal sesuai deskripsi proses cepat,8,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,mantap dah,5,mantap deh,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Baru kasih ulasan , seller fast respon.. barang diterima mulus , packing aman & pengiriman juga cepat , semoga awet hp nya, mantap pokoknya👌👌",5,kasih ulas seller fast respon barang terima mulus packing aman kirim cepat moga awet hp nya mantap pokok,16,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Sangat sangat Puas belanja disini...rekomended dan Top,5,puas belanja top,7,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Good respons.... di jamin puas dah.... recomended seller,5,good respons jamin puas deh recomended seller,6,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"sesuai spesifikasi, ori... terimakasih...",5,sesuai spesifikasi orisinal terimakasih,14,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Mantap Kak,5,mantap kak,5,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,toko terbaik,5,toko baik,2,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"respon & pengiriman cepat, dan barang juga sesuai pesanana",5,respon kirim cepat barang sesuai pesanana,7,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,Barang diterima dengan baik dan aman. semoga awet,5,barang terima aman moga awet,7,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Barang segel, pengiriman cepat, berdungsi dengan baik",5,barang segel kirim cepat berdungsi,2,positive
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,bagus barang asli Masih segel.,5,bagus barang asli segel,0,neutral
"Samsung Galaxy A54 5G - Black, PROMO 8/128 GB",Handphone,"Pesen sore, sore itu juga sampe Josssss",5,pesan sore sore jos,-1,negative
